,track_id,explicit,mode,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms_norm,danceability_norm,energy_norm,key_norm,loudness_norm,tempo_norm,time_signature_norm,col1|activation,col1|amazement,col1|joyful,col1|nostalgia,col1|power,col1|sadness,col1|solemnity,col1|tenderness,col1|tension
780,17qbc8cRv4LbcsDJzMKGLA,0,0,0.0411,0.992,0.00016,0.187,0.789,0.05704600795940916,0.47040816326530616,0.224,0.5454545454545454,0.7458054520882091,0.5155068300404526,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
781,1C1MGR8cPWlQHq8oMCjJW2,0,1,0.0708,0.995,0.919,0.111,0.637,0.07015201452431268,0.4877551020408163,0.156,0.4545454545454546,0.7185944556152553,0.5588727389161229,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
782,1Hyy3IdGw6fjmJIpOXsDVg,0,0,0.166,0.988,0.869,0.111,0.506,0.058829366143548265,0.3795918367346939,0.179,0.5454545454545454,0.7155618551603653,0.29998511777253645,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
783,1PKingBI0VN4QzWhZHXsn1,0,0,0.0331,0.796,4.11e-05,0.187,0.289,0.06189996031022387,0.3846938775510204,0.201,0.7272727272727273,0.7546725121139203,0.6118805272818288,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
784,1SRgut9yCAp9fejPMN2VwQ,0,1,0.0452,0.965,0.955,0.133,0.092,0.04125658367570235,0.38877551020408163,0.101,0.4545454545454546,0.6335662722088539,0.5781745369597865,0.2,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
785,1UGn4vpeEpyJZKZwuxKqdj,0,0,0.0377,0.932,1.52e-06,0.155,0.401,0.052822264891711275,0.6295918367346939,0.149,0.5454545454545454,0.7922339057916076,0.4724881731389323,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
786,1WgRBwGnK9wfbrCClXSOBs,0,1,0.134,0.002,0.071,0.152,0.0414,0.04776081278225331,0.3183673469387755,0.996,0.8181818181818182,0.9228005405939941,0.43346967858898444,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
787,1WpMZiAnqeF8xgY9WeqGXl,0,1,0.123,0.942,0.0,0.331,0.152,0.06633824270834451,0.4489795918367347,0.0958,1.0,0.6898177143422224,0.3535746659390911,0.6000000000000001,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
788,1dzwmD0VsPQh1oc01g0sgz,0,1,0.0457,0.983,8.4e-06,0.191,0.865,0.06537281572144214,0.6785714285714286,0.22,0.7272727272727273,0.7866137060355342,0.6414736111048476,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
789,1j6VoLQLazVHW8N5Nohr7F,0,1,0.0802,0.992,0.000141,0.0313,0.83,0.05651569355202043,0.6775510204081633,0.243,0.18181818181818182,0.7806473942710221,0.7860206276692178,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
790,1jKTNd8P12QM8tiUGsAvL8,0,0,0.215,0.979,0.5,0.0698,0.961,0.049264599401435266,0.7959183673469388,0.426,0.09090909090909091,0.7813231367636879,0.46589038563008195,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
791,1ujQX87DvVRjubUZxn0hqU,0,1,0.0421,0.995,0.917,0.33,0.33,0.05722032116537765,0.6448979591836735,0.119,0.4545454545454546,0.7060355341661997,0.6297797881311981,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
792,22ujj3GjGEkxiCurwWma3x,0,0,0.0324,0.961,0.811,0.107,0.577,0.061823865891464554,0.6153061224489795,0.455,0.0,0.7961894716023338,0.4134959254265111,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
793,23ce1bN8IySC85cfODxRHq,0,1,0.0367,0.903,0.867,0.28,0.816,0.05408268345794493,0.7112244897959183,0.415,0.0,0.8084352440913736,0.49756247153210276,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
794,24mFr4NTDNpYYUtlsfy4Y1,0,1,0.0,0.493,0.0,0.504,0.0,0.042364142969009796,0.0,0.0134,0.7272727272727273,0.5599103405082902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
795,2EMamGMxeD7ul2uv6i2siq,0,1,0.189,0.0354,0.0,0.446,0.13,0.01575422642480933,0.33673469387755106,0.99,1.0,0.910769027919702,0.44492448397003714,1.0,0.0,0.0,0.0,0.8780043642556034,0.0,0.47865262597014296,0.0,0.0,0.0
796,2FVen8cLMluXxLOMPpN1rw,0,1,0.195,0.982,0.000502,0.177,0.692,0.06184196764746897,0.9173469387755102,0.225,0.5454545454545454,0.7685994000725187,0.6093279997835312,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
797,2K5xfJ6cofzW4b4fexotOz,0,1,0.072,0.911,0.14,0.334,0.851,0.056259252008624486,0.6255102040816326,0.594,0.4545454545454546,0.8243728780037578,0.5406397553902977,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
798,2KWLQ7O0bWiVpsa2d3PsfA,0,1,0.448,0.0623,0.611,0.166,0.0349,0.017762515688188537,0.23877551020408166,0.997,1.0,0.9186471964927316,0.4560861545677164,0.8,0.0,0.0,0.0,0.43626641665550525,0.3301101889789402,0.23783488380696785,0.7603989758915095,0.0,0.2567622291898152
799,2OK8nGnB4nYVL1yT59DAqW,0,1,0.299,0.872,1.07e-06,0.604,0.597,0.06770593093978955,0.5010204081632653,0.628,0.6363636363636364,0.8194119392161388,0.49709345587870535,0.6000000000000001,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
800,2OmJhlJEu6VrwL6BXi2sjS,0,1,0.07,0.969,2.89e-05,0.323,0.842,0.12100554584169143,0.6346938775510205,0.217,0.8181818181818182,0.7423937765764578,0.5054320130242039,0.8,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
801,2QxcJg4w09WhOyQY6F3jZ7,0,1,0.0504,0.974,0.0354,0.217,0.353,0.05790416528110016,0.3693877551020408,0.18,0.0,0.7602762303457824,0.35563111918860296,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
802,2SlF6roUn6SdpjD56P891m,0,0,0.0701,0.928,0.000251,0.595,0.146,0.11096242343627646,0.3153061224489796,0.25,0.0,0.7279559613673072,0.2747755264024245,0.8,0.0,0.0,0.0,0.0,0.0,0.5378445297959634,0.0,0.8430440449754443,0.0
803,2UhvuDPP7UMK66BExQfH0S,0,1,0.164,0.919,0.0,0.121,0.64,0.06416603198781418,0.6030612244897959,0.231,0.2727272727272727,0.7658305040050104,0.7409680663476759,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
804,2WRO3VnFvLkCGGMOjCSwdq,0,1,0.647,0.991,0.00798,0.553,0.685,0.05588045600334682,0.6653061224489797,0.268,0.36363636363636365,0.8568414807001351,0.667332608764279,0.6000000000000001,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
805,2X42EzUz4yoCfmsvTHIDIg,0,0,0.0589,0.995,0.933,0.104,0.0894,0.08470817287579246,0.4316326530612245,0.0279,0.0,0.5891980090318752,0.316265372664505,0.6000000000000001,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
806,2ZR5T0WiEeQnPErXtWmB1n,0,0,0.044,0.857,0.9,0.138,0.876,0.05857024285852204,0.5387755102040817,0.584,0.6363636363636364,0.8305204865345948,0.4754420698021566,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
807,2c5MFmPjkQaL2zpLMPZ6eF,0,1,0.0844,0.889,3.96e-05,0.733,0.269,0.04783422545938234,0.4091836734693878,0.389,0.4545454545454546,0.7898605663051719,0.4383988527155555,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
808,2d7atas561vk8br1UxSmsN,0,1,0.0628,0.983,0.875,0.0991,0.962,0.047101104341203355,0.5561224489795918,0.463,0.0,0.8878761907901243,0.6494513869785019,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
809,2episTRMOHV443iuHipWC9,0,1,0.0719,0.924,2.99e-06,0.44,0.914,0.15376771290346805,0.24081632653061225,0.753,0.8181818181818182,0.9099779147575567,0.835339427530317,0.6000000000000001,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
810,2gyC1eRq5unug17i7qlmSU,0,0,0.0304,0.984,0.00216,0.274,0.626,0.060160515645280674,0.4479591836734694,0.243,0.36363636363636365,0.8549955499884629,0.48074104473236795,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
811,2iB6A6ZtMPdhVX7JGpQDDL,0,1,0.0663,0.0121,0.85,0.171,0.555,0.020580020488506056,0.5989795918367347,0.799,0.18181818181818182,0.8711804067640175,0.5262851705367975,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
812,2lR2jOIlbB414I4ExnH6UD,0,1,0.355,0.265,0.000539,0.0909,0.0394,0.026900550293382536,0.18775510204081633,0.995,0.8181818181818182,0.9135049609387876,0.4228356506013773,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
813,2mtBvzAOnaVh3ODtxgY1Tv,0,1,0.0946,0.995,0.0228,0.152,0.666,0.05836341353528636,0.6163265306122448,0.066,0.9090909090909092,0.6482348287569635,0.38008306988784213,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
814,2q4TBhPqw5Fk9hlPTcaYNQ,0,1,0.333,0.886,0.0,0.141,0.821,0.056752022033189235,0.539795918367347,0.275,0.6363636363636364,0.7453604509345024,0.4158861013524788,0.8,0.0,0.0,0.0,0.0,0.0,0.5378445297959634,0.0,0.8430440449754443,0.0
815,2s7EfHhleDdrcFoVV0hUuD,0,1,0.046,0.879,0.0181,0.146,0.0722,0.08385906643210367,0.13367346938775512,0.284,0.5454545454545454,0.7192537165837096,0.7756301270401054,0.2,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
816,2sLR7aqN9jw3si2FOVsH6q,0,0,0.0518,0.984,0.0,0.139,0.744,0.05784684305375283,0.6755102040816326,0.0764,0.18181818181818182,0.6680456208590171,0.37091471581710195,0.8,0.0,0.0,0.0,0.0,0.8113530177814198,0.5845564819048568,0.0,0.0,0.0
817,2tBLBw15JVkrbLhWTVhTCX,0,1,0.0345,0.913,0.00109,0.118,0.564,0.10121429261019277,0.5122448979591837,0.162,0.18181818181818182,0.7344991264792168,0.5262039947506325,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
818,2vBImrJRxva6swz0o5CZhl,0,0,0.0305,0.882,0.0178,0.314,0.359,0.056835826459135624,0.20306122448979594,0.264,0.8181818181818182,0.7548702904044566,0.30628526073211537,0.6000000000000001,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
819,2vqWksWh4BIndHnww9ipwp,0,1,0.0326,0.933,0.0,0.574,0.392,0.05769867682867962,0.6938775510204083,0.0797,0.18181818181818182,0.7829548076606124,0.4156831618870665,0.8,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
820,32Vh4YuukvYohJV10VDjjo,0,1,0.0683,0.00331,0.0229,0.874,0.487,0.016283535179086706,0.24285714285714285,0.969,0.5454545454545454,0.9240366549098461,0.6599681610527598,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
821,33AUJAj6l8PU2simoDkYaz,0,0,0.0744,0.949,0.9,0.0593,0.694,0.0714201430977334,0.5193877551020408,0.513,0.5454545454545454,0.8810528397666216,0.582111562588786,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
822,33oDpUxmTtYWiEWUB42XXq,0,0,0.392,0.919,0.0,0.177,0.925,0.05587643339090139,0.663265306122449,0.26,0.18181818181818182,0.7319609717506674,0.4935397603510402,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
823,349OEcQgjq2NVSwFiOTJfa,0,1,0.0506,0.983,0.939,0.112,0.798,0.06336720819969321,0.4683673469387755,0.337,0.0,0.781883508586874,0.2981676821156214,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
824,3EPKegaKdvUTEK1RQDgiYa,0,1,0.529,0.82,0.0,0.725,0.712,0.04774036450232239,0.6357142857142857,0.604,0.18181818181818182,0.7791310940435772,0.42930716466508223,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
825,3EsR8xuvz5VlYReFZAKmvl,0,1,0.0464,0.623,0.193,0.108,0.222,0.08809957038499083,0.22551020408163266,0.0237,0.2727272727272727,0.5686125852918877,0.7499379907189018,0.6000000000000001,0.6625043750604471,0.0,0.6625043750604471,0.0,0.0,0.0,0.0,0.3495367020092923,0.0
826,3EtyMyu6Bz5OZPVZegDZrp,0,0,0.196,0.992,0.139,0.209,0.301,0.06153926606095062,0.55,0.152,0.5454545454545454,0.8180110096581732,0.36702278784708287,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
827,3Ghx3lDXDsutw0AobSvL55,0,1,0.0356,0.893,3.41e-06,0.0854,0.345,0.06912725400384026,0.6877551020408164,0.328,0.9090909090909092,0.7922009427431849,0.49689502617919107,0.6000000000000001,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
828,3HyXshNZgeYvSNpYsjU6oe,0,1,0.0756,0.982,0.915,0.103,0.426,0.05949544372097015,0.4193877551020408,0.182,0.7272727272727273,0.6844612189735306,0.30956837030589746,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
829,3IhAQa22038yskl0I2BqGg,0,0,0.172,0.944,2.1e-06,0.068,0.854,0.058573595035559894,0.6265306122448979,0.277,0.18181818181818182,0.7640834624386064,0.3987670300034725,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
830,3LDANHm5eZT4Vn4R9DQYSb,0,1,0.0327,0.96,0.925,0.0828,0.0417,0.1623848191969793,0.17448979591836736,0.135,0.5454545454545454,0.7220885387480634,0.3927419827636748,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
831,3LcyL28JPJlsGGVmxndEml,0,1,0.0892,0.156,0.00235,0.131,0.465,0.049953807000418356,0.65,0.233,0.0,0.8667798397995847,0.7264060322628653,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
832,3LiwTjFZepcdoyY6toVP9J,0,0,0.129,0.993,0.0326,0.653,0.789,0.0573999978546067,0.5765306122448979,0.848,0.18181818181818182,0.9280911098658404,0.5744314312644031,0.8,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
833,3PTDT5KNQczQXX1a6KeRuq,0,0,0.309,0.895,1.45e-05,0.488,0.582,0.06433598736363344,0.639795918367347,0.402,0.18181818181818182,0.7459537858061114,0.6692988666958298,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834,3TdpITBkjzqYtyD1fnXsnt,0,0,0.0559,0.945,0.291,0.123,0.969,0.061707880565954755,0.8928571428571429,0.431,0.6363636363636364,0.7895803803935788,0.5163546660292865,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
835,3TucuMnfxPqTrZvutDFWci,0,1,0.0551,0.919,0.1,0.0426,0.964,0.05562032706520923,0.7887755102040817,0.461,0.18181818181818182,0.7448000791113162,0.519344640819695,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
836,3cCjoT7o1tJjkSQgGcS9FQ,0,1,0.0364,0.847,0.00168,0.0898,0.319,0.030599677654656043,0.17244897959183675,0.287,0.6363636363636364,0.7543099185812704,0.45738947691225346,0.6000000000000001,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
837,3dCEko8bsFtq6XAfdeLwJ8,0,1,0.13,0.994,0.21,0.174,0.869,0.06889863552985852,0.610204081632653,0.185,0.2727272727272727,0.7823285097405808,0.42926206700610176,0.8,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
838,3dVA8vdCn9cknIydVrehdB,0,1,0.0551,0.969,0.807,0.112,0.27,0.06143501335507332,0.34693877551020413,0.177,0.18181818181818182,0.7132049971981409,0.29902904740214936,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,3huvBmcsfP981H31WJTrTs,0,1,0.0453,0.86,0.0164,0.13,0.923,0.0643044768994776,0.8,0.612,0.8181818181818182,0.7888222302798563,0.4960562097221533,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
840,3jiWpzAunHLMrcopl6xPpa,0,1,0.105,0.993,0.000709,0.111,0.677,0.05491335292792551,0.5091836734693878,0.145,0.2727272727272727,0.7119359198338663,0.3900812208838239,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
841,3mPI4u2CbmHGfGv8QsR7GS,0,1,0.0355,0.763,0.0243,0.228,0.0359,0.06195795297297877,0.1285714285714286,0.16,0.6363636363636364,0.702195339024953,0.41325690783391433,0.6000000000000001,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
842,3nFa3pVOQIKzBwiPRK53sT,0,1,0.188,0.0253,0.686,0.365,0.0561,0.011317284897503836,0.12346938775510204,0.999,0.8181818181818182,0.9302337080133171,0.8660734821255429,0.6000000000000001,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
843,3rJDopG6nl8F4zmJIOGU5Z,0,1,0.0395,0.904,0.311,0.283,0.688,0.044616135503041096,0.5326530612244899,0.237,0.36363636363636365,0.7618419751458615,0.5501463419033917,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
844,3rxpNZAEB6j5E980p46C50,0,1,0.0474,0.948,0.313,0.0719,0.842,0.04871920019737618,0.5540816326530613,0.239,0.18181818181818182,0.7865312984144773,0.6484547287150324,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
845,3t9J3m7dhaNVvLrodp4XHV,0,0,0.0339,0.975,0.0184,0.248,0.587,0.06117589007004709,0.6469387755102041,0.242,0.8181818181818182,0.7706595905989386,0.3590630510370207,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
846,3xApkjMs7Bdu4lpGKAeqVC,0,0,0.0386,0.925,0.51,0.254,0.0886,0.036244743786404646,0.21020408163265306,0.164,0.18181818181818182,0.6687048818274715,0.39708488732349906,0.6000000000000001,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
847,3zLBXjHsvVHA1ugJXbgNVD,0,1,0.0662,0.995,0.648,0.209,0.271,0.1424112075346213,0.3479591836734694,0.193,0.2727272727272727,0.8015624484952368,0.29327458611623475,0.6000000000000001,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
848,436wRjR3AaERgPIPOKqYSC,0,0,0.119,0.946,1.01e-06,0.512,0.449,0.11058262177788744,0.4193877551020408,0.326,0.5454545454545454,0.7727197811253584,0.6566940710107739,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.5378445297959634,0.0,0.8430440449754443,0.0
849,48SxBePzWSJCIGAtIIrJ3C,0,1,0.459,0.82,7.14e-05,0.334,0.873,0.057303790373620246,0.5897959183673469,0.555,0.6363636363636364,0.7738075617233082,0.7632237610545637,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
850,4CkTLyelaeP4kHusuhPZCI,0,1,0.147,0.167,0.0,0.0822,0.157,0.059457899338146165,0.553061224489796,0.418,0.0,0.8716418894419355,0.673371185301771,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
851,4I4LGutHrsXdwpXCjCuqfK,0,1,0.0817,0.921,4.18e-05,0.253,0.878,0.06476942385462815,0.5979591836734693,0.193,1.0,0.7608201206447572,0.3718843154851832,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.5378445297959634,0.0,0.8430440449754443,0.0
852,4IKK8DeKL5npRuwbZW01ZO,0,1,0.407,0.978,0.00104,0.121,0.769,0.05943175235725089,0.6020408163265306,0.248,0.6363636363636364,0.7036951577281867,0.3965888130747133,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
853,4NHsm1WUTrHULMvmreC7Kp,0,0,0.0367,0.871,0.444,0.144,0.082,0.03718335335700417,0.1653061224489796,0.25,0.36363636363636365,0.716979266242542,0.4257534691374171,0.6000000000000001,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
854,4XHudYfSIggxAtwhsmXT1O,0,0,0.058,0.913,0.481,0.104,0.963,0.0626464901365543,0.7857142857142857,0.334,0.6363636363636364,0.7393117315489337,0.513387240068368,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
855,4bcnp0T9fF1SGxGlHE5XXb,0,1,0.0438,0.745,0.00987,0.213,0.219,0.03153828722525557,0.22755102040816327,0.177,0.6363636363636364,0.6476250123611431,0.39051415841003695,0.8,0.0,0.0,0.0,0.0,0.7893407916394196,0.0,0.0,0.0,0.6139553034660212
856,4c9A4A0RaB4glZc31heLXp,0,0,0.0357,0.574,0.824,0.37,0.0396,0.09434903403666478,0.16632653061224492,0.255,0.8181818181818182,0.7194844579226687,0.4952354323287078,0.8,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
857,4ckNanrowLz38c2UsYuytD,0,1,0.0634,0.995,0.935,0.0928,0.322,0.082214153159628,0.5510204081632654,0.0309,0.18181818181818182,0.6073441671885816,0.6031225619078113,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
858,4fZdVfmA0ijR9OamQgqn3N,0,0,0.0352,0.938,9.92e-05,0.16,0.677,0.06185537635562039,0.6091836734693877,0.237,0.4545454545454546,0.8164617463823054,0.5947343973374343,0.6000000000000001,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
859,4iTSedsOJa9LTIbGCBFfE4,0,1,0.0383,0.904,0.386,0.176,0.0841,0.07778022859165658,0.14183673469387756,0.247,0.0,0.6890101196558658,0.41236848395199804,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9474441064978666,0.0,0.31992134199277694
860,4sJW7M253SatQopH5ZBH3q,0,1,0.0752,0.969,0.928,0.11,0.453,0.06300048003175183,0.4724489795918368,0.0894,0.9090909090909092,0.6503939084286514,0.5464979412918676,0.8,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
861,4xzo8CGDt6brdmmKEGtzKq,0,1,0.079,0.991,0.000377,0.301,0.742,0.060351254518734646,0.6010204081632653,0.185,0.6363636363636364,0.7171605630088671,0.3826806950451202,0.8,0.0,0.0,0.0,0.0,0.6861455539626874,0.4943481102662791,0.0,0.0,0.5336892585141614
862,564MhlZ3kJGo0NhwFqLe6n,0,0,0.435,0.918,0.0,0.568,0.614,0.05397977162288277,0.6091836734693877,0.221,0.4545454545454546,0.7246596565250354,0.4018066122187597,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
863,5B04wJgXNXiFZm9vnGIDhU,0,0,0.0457,0.993,5.54e-05,0.114,0.963,0.06344196174763739,0.5418367346938776,0.116,0.5454545454545454,0.7171935260572898,0.5674052159952376,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
864,5CdBP2tAA4HTCXwQcvEASB,0,1,0.0542,0.984,0.00486,0.135,0.494,0.05504375261469809,0.44285714285714284,0.17,0.4545454545454546,0.8091109865840393,0.36031225619078117,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
865,5MJVYm1405sqiw39ju5xaH,0,1,0.0404,0.993,0.503,0.114,0.206,0.06121611619450136,0.3030612244897959,0.328,0.36363636363636365,0.7759831229192076,0.7818941918724999,0.8,0.0,0.0,0.0,0.7800170006164819,0.0,0.4252338608396057,0.0,0.0,0.459074767706427
866,5NnjtKAbTDTr4rXTLhfz0y,0,1,0.0416,0.928,0.000262,0.629,0.385,0.04875942632183045,0.5285714285714286,0.309,0.6363636363636364,0.7894155651514652,0.3265025412530836,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
867,5P4Gp8PwmP8M7PGYIUiwNd,0,1,0.0337,0.456,0.503,0.575,0.0832,0.01659193546656941,0.16428571428571428,0.297,0.0,0.6716385931370934,0.3074307412702207,0.8,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
868,5P6SjnU0iXKh9ieORAY2YJ,0,1,0.138,0.964,2.51e-06,0.103,0.557,0.046770579685270805,0.6010204081632653,0.25,1.0,0.7337409763654943,0.6413473376597021,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
869,5W8xn1pP0VEHwcAf8uGcke,0,0,0.479,0.995,0.163,0.113,0.683,0.05998687287471976,0.7020408163265306,0.0673,0.2727272727272727,0.8021393018426344,0.5850113420612336,0.8,0.0,0.0,0.0,0.6717410582375821,0.5082870448284441,0.3662061768565172,0.0,0.0,0.39534955010667927
870,5a5aCmDLh13rHBU9CE9tBK,0,1,0.0873,0.541,0.0,0.0677,0.639,0.05702824142110852,0.6153061224489795,0.284,0.18181818181818182,0.7485249035830834,0.47703852693006704,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
871,5aLWDLaeieyd21dvp2TZdo,0,0,0.209,0.446,0.0,0.107,0.622,0.01828679617690913,0.7306122448979592,0.00707,0.0,0.5407588093746909,0.3554913164457633,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6795496683616639,0.0,0.0,0.7336295033799775
872,5eQeoy6kEzND2BrYoX58h2,0,1,0.0783,0.93,0.000153,0.181,0.788,0.06054366948070755,0.6183673469387755,0.28,0.6363636363636364,0.7489039786399446,0.38561204287885414,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
